Date,Tweet
2021-04-08 17:00:48+00:00,"Selain hapal Hymne Unesa, aku juga (sempat) hapal Hymne Unair... 😂"
2021-04-08 15:56:41+00:00,"nesa! Kak info kost unesa Ketintang yang deket bisa jalan kaki dong kak, maks 500k sebulan ada nggak"
2021-04-08 14:00:23+00:00,Ponpes Modern Muftadin Tandatangani Surat MoU Dengan Unesa https://t.co/tdMCjcAxiS
2021-04-08 13:38:22+00:00,sdf! piknik nak danau e unesa oleh ga si?
2021-04-08 13:16:32+00:00,u percaya yusnia di pindah ke unesa lidah? gue si ega maaf aja 😔
2021-04-08 13:06:00+00:00,"*[HMP SOSIOLOGI UNESA]*

✨Proudly Present✨
📢 *WEBINAR _CRITICAL CLASS_* 📢

📝 Tema Webinar :
“DISKURSUS COVID-19: ANTARA POLITIK PENGUASA DAN KRISIS ILMU PENGETAHUAN""

📅 : Jumat, 16 April 2021
⏰ : 13.30 WIB - selesai
📍 : Zoom &amp; Live YouTube
💰 : FREE https://t.co/8spKSyXl6t"
2021-04-08 12:52:51+00:00,#NAME?
2021-04-08 12:15:37+00:00,PUSAT UTBK UNESA 2021 https://t.co/k2GV59nGW6
2021-04-08 12:14:53+00:00,PUSAT UTBK UNESA 2021 https://t.co/AVOE6qyv2d
2021-04-08 11:43:57+00:00,Siapkan Santri Berkarakter dan Maju  Ponpes Modern Sunanul Muhtadin Lakukan MoU dengan Unesa  - https://t.co/Y9flpROJAd https://t.co/XtKpsHUpua
2021-04-08 11:40:42+00:00,Siapkan Santri Berkarakter dan Maju  Ponpes Modern Sunanul Muhtadin Lakukan MoU dengan Unesa  - https://t.co/YDA1UCeXHu https://t.co/cuPKdcDBqa
2021-04-08 08:00:01+00:00,"Setelah MoU, pola pendidikan yang diterapkan ponpes modern ini langsung dibawah binaan Unesa!

https://t.co/kaXJU525QK"
2021-04-08 07:22:52+00:00,Ada yang mau jogging bareng di unesa ketintang ga sih?
2021-04-08 06:31:37+00:00,"Rektor Universitas Negeri Surabaya (Unesa), Nurhasan menyatakan, persoalan radikalisme merupakan persoalan serius dan sangat kompleks. https://t.co/TQVu5oIYdr"
2021-04-08 04:25:04+00:00,"Unesa Kelola Pendidikan Pesantren, Ini Harapan Jazilul ke Santri https://t.co/k7CiJB9z2a"
2021-04-08 03:26:01+00:00,"HMJ Desain UNESA 2021 kini mengadakan penggalangan dana untuk menyalurkan beberapa kebutuhan pokok. Donasi yang akan terkumpul akan diserahkan kepada satu panti asuhan di Kota Surabaya.

Donasi dapat disalurkan melalui
(BCA) 
(BCA) 

CP : 081357622822 (Yusuf) https://t.co/PvxyY3ftHj"
2021-04-08 03:05:32+00:00,"Cetak Santri Berkarakter, Ponpes Modern Sunanul Muhtadin Teken MoU dengan Unesa https://t.co/KXboAwhDIn #Terbaru #berita #bisnis"
2021-04-08 02:52:08+00:00,"Unesa Kelola Pendidikan Pesantren, Ini Harapan Jazilul ke Santri https://t.co/VxEobkbju5"
2021-04-08 02:50:02+00:00,"Cetak Santri Berkarakter, Ponpes Modern Sunanul Muhtadin Teken MoU dengan Unesa https://t.co/uCxpel51bM"
2021-04-08 02:17:40+00:00,"[DIALOG PRODI SOSIOLOGI 2021: ""Konsientisasi Pendidikan di Era Kuliah Daring""]

Halo, Mahasiswa Sosiologi !

Yuk sama sama sampaikan aspirasi mu mengenai pembelajaran daring ini secara langsung kepada para Dosen Sosiologi Unesa. https://t.co/RNkLzLsM3y"
2021-04-08 01:11:53+00:00,Nesa! Ini unesa sebelum puasaan jadi ada libur apa ngga si?
2021-04-08 01:06:13+00:00,"Yg lain milih unesa kok aku milih its😭 wtdahelllll mulai merasa salah jalannnn eottoke,😭😭😭😭. YaAllahhhhh mo nanges😭😭😭😭😭😭😭😭😭😭😭😭😭 😭😭😭😭😭😭😭😭😭"
2021-04-07 22:51:02+00:00,"Setelah MoU ini, pola pendidikan yang diterapkan di Ponpes Modern Sunanul Muhtadin langsung di bawah binaan Unesa sehingga kualitas pendidikannya terjamin. #MPRRI https://t.co/Yli2GuRXsg"
2021-04-07 18:31:38+00:00,Lama gag jalan2 ke sby barat eh tadi coba jalan2 lihat unesa dan sekitarnya sembari mbatin duh cek akehe kenanganku nak kene
2021-04-07 15:06:25+00:00,"Cetak Santri Berkarakter, Ponpes Modern Sunanul Muhtadin Lakukan MoU dengan Unesa https://t.co/tlrZlr3ZC4"
2021-04-07 15:06:13+00:00,"##BeritaSampit
Cetak Santri Berkarakter, Ponpes Modern Sunanul Muhtadin Lakukan MoU dengan Unesa https://t.co/k9PpxoR4pA SURABAYA-- Pondok Pesantren (Ponpes) Modern Sunanul Muhtadin... https://t.co/YnF7Zebjsj"
2021-04-07 12:57:45+00:00,"""ALUR WAFO 2021"" https://t.co/6hqDmlCGNw"
2021-04-07 12:34:29+00:00,"{TURUT BERDUKA CITA}

*Kelurahan LPDP Unesa* turut berduka atas datangnya berita duka dari Nusa Tenggara Barat yang sedang tertimpa *bencana banjir dan tanah longsor* 

Mari sejenak menundukkan kepala Mendoakan saudara kita. Aminn🤲🤲.

#KelurahanLPDPUnesa
#OneManOneContribution https://t.co/kjWwfGA7EB"
2021-04-07 06:21:00+00:00,"#SalamPancasila

Wakil Kepala Badan Pembinaan Ideologi Pancasila (BPIP) Prof. Dr. Hariyono, M.Pd menghadiri undangan Universitas Negeri Surabaya (UNESA) sebagai pemateri kuliah umum ""Menangkal Radikalisme di Perguruan Tinggi"" di Surabaya, Rabu (7/4).

#KegiatanPancasila
#BPIP https://t.co/2tCQZ0HroS"
2021-04-07 06:17:35+00:00,"Sidoarjo-unesa lidah wetan-unair kampus c-upn jatim-sidoarjo

Rodok legrek tp gpp https://t.co/1G8OkHssxx"
2021-04-07 04:06:38+00:00,"halo kak!
cv.globalsolusindo melayani pembuatan aplikasi dan bimbingan skripsi,tesis,disertasi .kami juga memberikan layanan free konsultasi lohh.langsung aja hubungi kami di 081312212015
#skripsi #um_lamongan #unisla #unismamalang  #umla #unesa #malanghits #billfathlamongan https://t.co/6tUgKNnuKM"
2021-04-07 03:26:01+00:00,"HMJ Desain UNESA 2021 kini mengadakan penggalangan dana untuk menyalurkan beberapa kebutuhan pokok. Donasi yang akan terkumpul akan diserahkan kepada satu panti asuhan di Kota Surabaya.

Donasi dapat disalurkan melalui
(BCA) 
(BCA) 

CP : 081357622822 (Yusuf) https://t.co/K88FkXhen4"
2021-04-06 19:28:23+00:00,"To-do list nanti
1. Presentasi perpus 
2. Nulis soal 80 sekalian biar clear langsung
3. Rewatch narnia 3 soalnya i have no damn clue alias lupaaaaaaaa
4. Ngecek email buat unesa
5. Nyicil rpp buset dinda ada 4 kd"
2021-04-06 15:07:04+00:00,"“Kalian tau sopan santun?” 
Jd inget ospek unesa WKWKWKKWKWOWKWO “sabuknyaaaa!!!”"
2021-04-06 13:08:48+00:00,"Mau cari temen barengan biar disana kgk ngerasa sendiri 😭😭
Unesa 18 april minggu
Perpustakaan unesa
Kampus unesa lidah wetan
Universitas negeri Surabaya https://t.co/zjOVxmytRO"
2021-04-06 12:28:22+00:00,Ini nama websitenya unesa lucu betul ueueue halo kampus sementaraku🤣
2021-04-06 10:24:07+00:00,"buat kalian para pejuang ITS/UNAIR/UNESA/UBAYA, ditunggu yak, semoga bisa ketemu sebagai teman atau kawan, bukan atasan-bawahan apalagi musuhan"
2021-04-06 08:45:04+00:00,ptn! mau tanya dong pusat utbk unesa tapi tesnya di unusa jadi pake bawa surat kesehatan atau rapid ga?
2021-04-06 07:31:47+00:00,"sch! mau minta pendapat, aku lolos 2 jalur snmptn dan snmpn,
unesa - sastra inggris (s1)
pens - tek. mulmed broadcasting (d3)
mending ambil apa dan kenapa? selain semuanya bakal balik tergantung sm aku sendiri. thx"
2021-04-06 04:27:37+00:00,Aku mo basket di unesa ketintang
2021-04-06 03:52:02+00:00,Rudy terjatuh akibat speed trap atau polisi tidur berjejer di Jalan Citra Raya Unesa dekat Lab School sekitar pukul 09.45 WIB pada Sabtu (3/4). #RudyKeltjes https://t.co/xzUm1dDKiS
2021-04-06 03:26:01+00:00,"HMJ Desain UNESA 2021 kini mengadakan penggalangan dana untuk menyalurkan beberapa kebutuhan pokok. Donasi yang akan terkumpul akan diserahkan kepada satu panti asuhan di Kota Surabaya.

Donasi dapat disalurkan melalui
(BCA) 
(BCA) 

CP : 081357622822 (Yusuf) https://t.co/J5uO1cVGFl"
2021-04-06 02:12:55+00:00,#NAME?
2021-04-06 00:01:43+00:00,"Unesa sek ruwet ambe wisudae, aku wes gak feeling wisuda. Seng njaluk wisuda offline wes gaonok :)"
2021-04-05 22:26:28+00:00,Swimming pool unesa open kah nesa! ? Mahasiswa aktif bayare berapa?
2021-04-05 22:04:43+00:00,Nesa! Jogging di danau unesa lidah boleh kan guys?
2021-04-05 16:09:41+00:00,"Sorting hat : Hmm.... Pinter nya nanggung, gak lolos di ITS dan Unair.
Oke kamu masuk...... UNESA https://t.co/cqtWirlHKD"
2021-04-05 16:02:47+00:00,"Beneran ga kerasa bgt sih.. padahal perasaan 4 tahun lalu baru maba unesa :"")"
2021-04-05 15:57:32+00:00,"Terus mas ari langganan mam lalapan di unesa tbtb ngereply story wa.. jadinya malah flashback 🤣🤣😂 btw dulu aku sering bgt mam sendirian di warung mas ari iniii!! Wkwk mksipun w ada tmn mkn, tp gtw lebih suka sndiri aja klo mam walaupun diwarungnya lg rame org skalipun laki2😂 https://t.co/ZQpJX9bkTL"
2021-04-05 15:26:02+00:00,"HMJ Desain UNESA 2021 kini mengadakan penggalangan dana untuk menyalurkan beberapa kebutuhan pokok. Donasi yang akan terkumpul akan diserahkan kepada satu panti asuhan di Kota Surabaya.

Donasi dapat disalurkan melalui
(BCA) 
(BCA) 

CP : 081357622822 (Yusuf) https://t.co/2C53eDrFLv"
2021-04-05 13:24:35+00:00,"w pas unesa open kalah 30 detik wkwkw..

cuma bisa masukin 1 tendangan bersih.  3 kali kena banting. lontong emg aslinya"
2021-04-05 13:23:38+00:00,"tapi kalo based on personal experience ini mirip  kejurnas Unesa open dulu sih wkwkw...

hari pertama masih rame pada semangat. Udah hari ketiga dst tinggal perebutan medali.
Masuk penutupan tinggal yg cabor kata beregu sama kuliner tempe penyet depan asrama"
2021-04-05 11:15:58+00:00,#NAME?
2021-04-05 10:54:42+00:00,#NAME?
2021-04-05 10:50:41+00:00,"Yang sholat di masjidnya unesa ganteng-ganteng ya.
Heran."
2021-04-05 09:38:59+00:00,-rek es coklat tambah umur ndek danau unesa iku jam piro sampe jam piro onok e? suwon seng njawab 🙏
2021-04-05 08:20:07+00:00,unesa kampus lidah gelombang 2 jadi pake hasil swab rapid/antigen kah? ptn! plis jawabb
2021-04-05 06:38:41+00:00,"saat di kereta terjadilah percakapan
🧕🏻: Sekolah mbak?
👧🏻: Iya buk kuliah
🧕🏻: Dimana?
👧🏻: UNESA
🧕🏻: Semester berapa?
👧🏻: Semester 4 buk
🧕🏻: (ekspresi ibu dan anaknya kaget tidak percaya) Kelahiran tahun berapa?
👧🏻: 2001
🧕🏻: Aksel mbak?

dahlah, kayak bocil hilang arah tujuan:((("
2021-04-05 01:58:00+00:00,"Bapak : S1 pendidikan fisika universitas Jember.
S2 pendidikan manajemen IPA (emmm agak ragu²) Unesa.

Ibu: S1 pendidikan FISIKA universitas malang.
.... https://t.co/Ika9p9Tw8B"
2021-04-04 13:05:26+00:00,"[Cm] Memanggil sluruh mahasiswa unesa. Ak disuruh sama dosen nyari file skripsi mahasiwa unesa dengan topik dan tahun yang udh ditentukan. Nyarinya dimana yaa? Di digilib unesa harus buka satu2 dulu baru ketawan tahunnya, terus kebanyakan tahun 2019-2020. Kira-kira ada web (cont)"
2021-04-04 13:05:05+00:00,"Ptn! Mau tanya,aku pilihan ptn 1 di UNESA ptn 2 di UNEJ kira-kira masi bisa lolos ga ya,waktu itu keburu nentuin pil 1&amp;2 nya😭"
2021-04-04 12:46:07+00:00,"eh tp ga kerasa anjir pntesan cape org dri upnvjatim, trus ke its, abis itu ke unair, trus unesa sksjsk tp yg unair cuman ke kampus b sm c si abisnya yg di lidah wetan jauh amat anying"
2021-04-04 11:50:02+00:00,"ptn! ada yang ambil pend.mtk unesa???? 
plisss jawaaabbb😭😭😭"
2021-04-04 10:35:02+00:00,Ptn! Kalian ada yg daftar pendidikan bahasa inggris unesa nggak?
2021-04-04 10:34:02+00:00,"Ayah : SMA
Ibu : Pendidikan Biologi - UNESA
Aku : PGSD - UTM
Adik : Akuntansi - UPNVJT https://t.co/9oAVqIA3u4"
2021-04-04 10:23:01+00:00,"Bersama Camat Dan Kapolsek, Babinsa Koramil Karangpilang Operasi PPKM Mikro Di Pasar Wiyung Dan Waduk Unesa
https://t.co/FCSmobe3nW"
2021-04-04 06:21:15+00:00,#NAME?
2021-04-04 05:05:02+00:00,"Doain aku ya, btw ada yang sama gak ? Mau Unesa Biologi? Hehe PTN! https://t.co/SxMq3rQaH4"
2021-04-04 03:19:03+00:00,sdf! ada sing kuliah di unesa ga rek? ijinkan ku ketuk dmnya.
2021-04-04 03:17:30+00:00,enek sing kuliah nde unesa ngga yo cah base iki?
2021-04-04 02:00:00+00:00,pusat utbk unesa jadi pake rapid gak? ptn!
2021-04-03 17:46:35+00:00,ih td lewat unesa lidah kaget bgt ada danaunya apa w yg baru tau ueue maklum ngga pernah jalan2😭
2021-04-03 14:37:18+00:00,"Jalan di PTC sama @dewifirdausi_ pake baju kembar unesa dan kerudung senada, pas sama 2 orang pria dari depan kita tbtb dengan kencangnya bilang ""loh kembar arek iku""🙃"
2021-04-03 13:28:03+00:00,Unesa Menjawab Kontroversi Halal Haram Vaksin Astrazeneca https://t.co/Nmytvc6qyw
2021-04-03 13:27:05+00:00,"keknya akutu ga bersahabat sama sabtu. 

yang ku heran ada apa dengan sabtu di pukul 10.00 pagi ini :
1. Bimbingan
2. Rapat tim creative
3. Sharing radio sama unesa
4. Sharing radio sama ubaya

bentar taaaa, ada apa ini ? 🙄"
2021-04-03 11:14:11+00:00,CIE YANG UTBK NYA DI UNESA TEMBUSNYA UB
2021-04-03 09:07:07+00:00,"Rudy William Keltjes dikabarkan kecelakaan tunggal saat mengendarai motor di kawasan Citra Raya Unesa, Surabaya, Sabtu (3/4/2021). https://t.co/9UTF9nYOC3"
2021-04-03 07:06:25+00:00,ketemu alumni eko unesa wkwk lg diceramahin
2021-04-03 07:00:37+00:00,"Mohon doa yang terbaik untuk coach rudy william keltjes mantan pemain dan pelatih Persebaya 🙏🙏🙏
Kecelakaan luka Pendarahan di kepala.

Kecelakaan di jl citra raya unesa labschool lidah wetan. https://t.co/VJ1r0YRCoT"
2021-04-03 06:35:19+00:00,"wkwkwk. yaAllah.. suaraku cempreng😆

#unesa https://t.co/uMTTLKNvZl"
2021-04-03 06:03:59+00:00,"Nesa! 
Rekk Aku Maba Unesa kiro kiro hal-hal seng kudu tak persiapno gawe kuliah ajaran baru opo ae yoo"
2021-04-03 05:36:06+00:00,Hamdolilah ponakan gajadi unesa
2021-04-03 03:01:32+00:00,"Pit stop pertama sampai Surabaya

Sego Tetelan Sapi Cak Budi
📍Babatan, Danau Unesa
1 porsi 15K
Buka dari hari selasa-minggu (senin libur)
07.00-Habis https://t.co/AufIBugq5A"
2021-04-02 23:26:44+00:00,#NAME?
2021-04-02 17:20:02+00:00,#CariAlamat Alamat SMP UNESA Surabaya https://t.co/qvuOnn8kNi
2021-04-02 16:50:33+00:00,"Unesa Gelar Walk for Autism, Tingkatkan Kesadaran dan juga Edukasi Tentang Autisme https://t.co/aYOoXuGIVr #Terbaru #berita #live #terbaru"
2021-04-02 16:36:17+00:00,#NAME?
2021-04-02 13:45:30+00:00,"Announcement!

📲 Instagram resmi HMJ Fisika Unesa beralih dari akun @/fisika.unesa menjadi @/hmjfisikaunesa

❓Hal ini disebabkan karena akun @/fisika.unesa terkena temporarily lock https://t.co/bfVyYZmytB"
2021-04-02 12:00:05+00:00,#NAME?
2021-04-02 11:33:22+00:00,cah info kos harian daerah jemursari atau ga unesa ketintang dong
2021-04-02 11:07:08+00:00,-rek berikan rate buat mie cak cuk unesa depan ayam nelongso dong. Sekalian rekomenin menu yang ga terlalu pedes😁
2021-04-02 10:41:13+00:00,"yang utbk di unesa, ini benerannn?? https://t.co/8f5BEnqAh1"
2021-04-02 09:10:51+00:00,"DPM FBS UNESA mengucapkan selamat memperingati Jum'at Agung.

Semoga kasih Kristus menjadi teladan bagi kita semua🌟

Instagram: @dpmfbsunesa

Viva Legislativa
Komisi Hubungan Masyarakat https://t.co/y0bFK9eb4r"
2021-04-02 09:04:49+00:00,"nesa! Kepo aja sih, unesa lidah punya gym umum ta yang bisa dipake anak jurusan lain selain anak² FIO?"
2021-04-02 07:10:01+00:00,ptn! mau nanya dong utbk di unesa wajib swab/rapid antigen?
2021-04-02 04:58:24+00:00,"sch! Yg utbk di unesa jadi swab kan ya? Thank you

✄・・・
🤔 Trivia: Black hole menghisap apapun yang ada dalam jangkauannya termasuk cahaya. Jika ada cahaya yang lolos, cahaya itu akan berputar-putar dan membentuk lingkaran seperti donat"
2021-04-02 04:54:37+00:00,sch! tes utbk yang di pusat utbk unesa harus pakai tes rapid antigen kah? mohon infonya dong teman teman
2021-04-02 04:50:00+00:00,ptn! ada yg sbm nya ambil jurusan di unesa nggak?
2021-04-01 12:52:05+00:00,moots gua yg Maba Unesa ada yg udh finalisasi? Mao gua tanya2🥺😭
2021-04-01 11:10:19+00:00,BM SPP yg di waduk Unesa
2021-04-01 06:42:41+00:00,"UI: Universitas Indonesia
UM: Universitas Negeri Malang
Unesa: Universitas Negeri Surabaya
UNJ: Universitas Negeri Jakarta

Unpam: Universitas Pamsipampampremanpreman (iyayo) https://t.co/hGRcVjKPcL"
2021-04-01 06:14:19+00:00,"sch! prefer unesa atau uin gunung jati?

✄・・・
🤔 Trivia: gunung, laut dan manusia adalah contoh objek material geografi"
2021-04-01 05:39:33+00:00,Unesa aja blm tentu malah UI :D https://t.co/pm5zAjzrkR
2021-04-01 05:30:39+00:00,"hai -rek mas mbak disini ada yg FIK Unesa? mau tanya""🙏"
2021-04-01 03:00:19+00:00,mbak @ulfiekusumaa ukt unesa bs diliat dimana yaa
2021-03-31 19:43:14+00:00,#NAME?
2021-03-31 18:20:00+00:00,ptn! nilai yang harus di gedein biar lolos gizi unesa apa sih?
2021-03-31 18:00:05+00:00,"sch! kalian ada yg ikut UTBK pusat di UNESA? kl ada aku dm, mau cari temen sekalian. thank youu"
2021-03-31 16:26:54+00:00,#NAME?
2021-03-31 15:20:00+00:00,"ptn! Pil 1 : Psikologi Uinsa
Pil 2 : Psikologi Unesa
Kebalil gak sih 😭😭"
2021-03-31 11:55:47+00:00,Pngen mam kerang nk unesa
2021-03-31 11:18:23+00:00,"Like a Father like a daughter 

Ebes alumni UM Malang n UNESA
Akuh alumni UNESA n UM Malang

👱🏻‍♀️""Yahh.. Ambil sertifikat pendidik e mulai tgl 1 april""
👨‍🦳""sblm puasa qt brngkat ke um"" 
Semangate 🤣"
2021-03-31 08:00:03+00:00,ptn! guys yg pusat utbk unesa https://t.co/KUawNxOt85
2021-03-31 07:16:35+00:00,Universitas Negeri Surabaya (Unesa) mengukuhkan empat guru besar. Pengukuhan ini demi menuju Perguruan Tinggi Negeri Badan Hukum (PTN-BH). https://t.co/4mjBKHJJWC
2021-03-31 06:32:17+00:00,"-rek kalo dari arah wonocolo trus mau ke unesa ketintang, pas ngelewati jembatan rolak karah itu, boleh puter balik disitu ya?

Aku sebelumnya belum pernah lewat situ, jadi aku puter balik e totok wonokromo rwekkk sedeh muter balik tok 3.5km😭😭😭"
2021-03-31 06:25:00+00:00,"ptn! 

pil 1 gizi unair
pil 2 gizi unesa

dah bener kan?"
2021-03-31 04:54:46+00:00,"DISKUSI BEM UNESA

""Apa Kabar UU ITE?: Membedah Pasal Karet UU ITE""

🗓 Sabtu,03 April 2021
🕐 13.00-16.00
📍 Zoom Meet

Pendaftaran
https://t.co/Ct9h0RXGwf https://t.co/zxWSWnloV5"
2021-03-31 04:20:03+00:00,"Keterima SNMPTN di UNESA? Simak Informasi Daftar Ulangnya Disini!

https://t.co/zkiaLpep06 https://t.co/xCNwWR6jlL"
2021-03-31 02:26:27+00:00,"mau tanya -rek, disini ada yg ikut UTBK trus tes nya di UNESA? kl ada nnti tak dm. thank youu"
2021-03-31 01:45:42+00:00,Nda disini ada yang Maba Unesa?
2021-03-31 01:29:19+00:00,"#utbk #unesa
.
Guys kalo ada yang dapet pusat utbk di Unesa Lidah Wetan tanggal 13 sesi 1 lmk dong 😭😭"
2021-03-31 00:28:28+00:00,"tak pikir grgr bpk stlh ditelponin tmn”nya kalo anaknya mereka masuk ub,unesa,unpad dkk trs blg ke silvi “gamau tau caranya gmn bpk mau silvi masuk ptn mbasio masuk e di univ aceh pun gapapa” kondisi h-3 utbk bpk bakalan ttp maksain rencana” lain ke silvi jg"
2021-03-30 20:15:00+00:00,"ptn! kalo gini udh bener blm

pil 1 unesa pendidikan sains
pil 2 untidar pendidikan sains"
2021-03-30 15:31:03+00:00,"Tim PKM Pascasarjana Unesa Sosialisasi Masker Ramah Lingkungan di Ngampelsari, Sidoarjo https://t.co/EvbTMdPX3M"
2021-03-30 13:36:44+00:00,"[cm] guys ada yang kuliah di unesa ga sih? kalo bisa yang mahasiswa akhir gt mau tanya buat syarat kelulusan apa aja, barangkali sertifikat” itu yang dari ""seminar"" apakah berguna ya? terus kalo kita tau dia berskp atau nggak nya gimana? bukannya sertif seminar semua (cont)"
2021-03-30 10:45:37+00:00,"plisss ada yg utbk unesa ketintang sesi 2 tanggal 27 april nggak 
butuh temen😭"
2021-03-30 10:44:33+00:00,"plisss ada yg utbk unesa ketintang sesi 2 tanggal 27 april nggak 
butuh temen😭"
2021-03-30 10:38:56+00:00,Cah unesa/um ?
2021-03-30 10:33:20+00:00,uNESA KOK PAKE SIHHHHH https://t.co/Fm6Wf1qC2y
2021-03-30 10:11:58+00:00,"-rek mungkin ada anak unesa ketintang, bisalah kapan"" meet. @yipyip_avatar M21 https://t.co/mvk8ts3u6T"
2021-03-30 09:35:24+00:00,Pengen kerang pedes unesa :”)
2021-03-30 08:40:32+00:00,No offense but keterima Teknik Biomedik ITS  atau Unesa Pendidikan Ipa jalur UTBK actually suckss https://t.co/uhmFp8ddfi
2021-03-30 07:55:02+00:00,"ptn! guyss aku mau nanya nii
- pil. 1 pend. biologi UNESA
- pil. 2 kimia murni UNESA
udah bener kan?? thank you in advance 🥺🤍"
2021-03-30 07:25:00+00:00,"PTN! Permisi mau tanya, untuk kakak2 yg lolos, atau barangkali ada yg tau. Boleh tau skor utbk pend. B Jawa Unnes dan pend. B Jawa Unesa berapa? Terimakasih ^^"
2021-03-30 06:43:28+00:00,"[askrl] ada mahasiswa dari unesa gak? kalo ada, rep dong. aku aku tanya2. makasih sebelumnya"
2021-03-30 06:40:05+00:00,"ada yg lolos sbm unesa taun lalu gk? kalo ada, rep yaa, aku mau tanya2 ptn! thanks in advance"
2021-03-30 06:35:30+00:00,pengen unesa kalo ngga unm😔😔
2021-03-30 06:25:04+00:00,Ptn! Pusat utbk di UNAIR/UNESA pake test swab ga sih gengs?
2021-03-30 04:48:32+00:00,YG UTBK DI UNESA UDAH SAMPE TANGGAL BERAPA YA? SYG!
2021-03-30 02:30:02+00:00,"PTN! Boleh minta doanya supaya aku lolos di pilihan kedua Unesa, soalnya ibuku bakalan kangen sama aku kalo ga pulang sebulan sekali"
2021-03-30 02:02:10+00:00,"Selamat pagi, kawan-kawan. Selamat beraktifitas🥰. Udah tau ga kepengurusan dari BPH DPM FBS UNESA periode 2021? Yuk-yuk kepoin😚

Instagram: @dpmfbsunesa
Viva Legislativa!
Komisi Hubungan Masyarakat

#dpmfbsunesa2021 https://t.co/X2BeYsZeIE"
2021-03-30 02:01:02+00:00,"Selamat pagi, kawan-kawan. Selamat beraktifitas🥰. Udah tau ga kepengurusan dari Komisi A periode 2021? Yuk-yuk kepoin😚

Instagram: @dpmfbsunesa
Viva Legislativa!
Komisi Hubungan Masyarakat

#dpmfbsunesa2021 https://t.co/MTTnIzlwoa"
2021-03-30 01:57:25+00:00,"Selamat pagi, kawan-kawan. Selamat beraktivitas🥰. Udah tau ga tugas-tugas dari Komisi A? Yuk-yuk kepoin😚

Instagram: @dpmfbsunesa
Viva Legislativa!
Komisi Hubungan Masyarakat

#dpmfbsunesa2021 https://t.co/9nehZS3Yzn"
2021-03-30 01:56:35+00:00,"Selamat pagi, kawan-kawan. Selamat beraktivitas🥰. Udah tau ga kepengurusan dari Komisi B periode 2021? Yuk-yuk kepoin😚

Instagram: @dpmfbsunesa
Viva Legislativa!
Komisi Hubungan Masyarakat

#dpmfbsunesa2021 https://t.co/sxHpVzw5qo"
