Date,Tweet,label,gol_korupsi
6/28/2023,berani pakai akun resminya manusia seminggu ya berani admin akun resminya haha,positif,NaN
6/28/2023,syukurlah alat bukti memenuhi syarat menangkap anies baswedan formula e a korupsi kelebihan bayar mari tegakkan supremasi hukum hukum tebang pilih hukum takut tekanan pendukung tersangka,negatif,kesehatan
6/28/2023,syarat presiden pernh terlibat pelanggaran ham berat terlibat korupsi bahasa kerennya kelebihan anggaran mnjadikan masjid ibadah laennya dijadikan kampanye,negatif,Ekonomi
6/28/2023,korupsi dimana komisi pemberantasan korupsi kepolisian kejaksaan diproses sesuai hukum berlaku turnbackcoruption,negatif,Polisi
6/28/2023,foto korupsi,negatif,Hujatan
6/28/2023,umur bocah 31th menikah uang hasil menipu mencuri berjudi korupsi uang panas kebanyakan sih berdasarkan umur dibwh 40 foya foya beda 40 dicuci koruptor,negatif,Hujatan
6/28/2023,gimane berantas korupsi pegawai model,negatif,Ekonomi
6/28/2023,komisi pemberantasan korupsi gelapkan korupsi uang dinas komunis maling teriak maling,negatif,Polisi
6/28/2023,prihatin mendengar negara chaos pendengaran salah maksudnya kaos candi hambalang korupsi salam saos tomat,negatif,Hujatan
6/28/2023,dugaan bukti bangsat komisi pemberantasan korupsi goblok komisi pemberantasan korupsi komisi pengawas korupsi,negatif,Polisi
6/28/2023,ada calon legislatif amplop dipilih terpilih korupsi orang indonesia bebal dipilih calegnya ngasih100k murah gila itungannya,negatif,Hujatan
6/28/2023,komisi pegawai korupsi,negatif,Hujatan
6/28/2023,tingkatkan kesadaran anti korupsi wabub suiasa tekankan integritas,negatif,Hujatan
6/28/2023,ada negara kesatuan republik indonesia ada embel embel k nya korupsi,negatif,Hujatan
6/28/2023,komisi pemberantasan korupsi korupsi,negatif,Polisi
6/28/2023,puluhan halang rintang menggagalkan anies baswedan ri 1 deretan korupsi menimpa nasional demokrat sengketa kepemimpinan demokrat mamat eid mubarak worldcup2023 thefamousnabilataqiyyah alwi geter muhammadiyah arafah nadia hanum royco sapi,negatif,kesehatan
6/28/2023,mantan penyidik komisi pemberantasan korupsi novel baswedan menangani mega korupsi e kakak tanda penduduk novel baswedan pranowo korupsi e kakak tanda penduduk lucunya pendukung prabowo pendukung anis kian membabi buta menuduh ganjar pranowo korupsi e kakak tanda penduduk sebelah gila permanen,negatif,kesehatan
6/28/2023,utang meroket korupsi meroket intelligence quotient melorot nilai matematik amblas koruptor korup pandir koar koar menipu keras membahana,negatif,Pendidikan
6/28/2023,maling teriak maling mengakuinya sikat korupsi oknum komisi pemberantasan korupsi sunat uang perjalanan dinas rp550 juta,negatif,kesehatan
6/28/2023,penguasa daerah ngeri dipadukan masyarakat daerah bodoh proaktif durjana korupsi daerah gaheran daerah kkn mampus habis,negatif,Ekonomi
6/28/2023,korupsi diabaikan ada sangahan ada unsur korupsi dicari cari waras kah komisi pemberantasan korupsi,negatif,Polisi
6/28/2023,wkwk korupsi ya,negatif,Hujatan
6/28/2023,rumah tahanan komisi pemberantasan korupsi ada korupsi rajanya korupsi orang orang orang nya korupsi,negatif,kesehatan
6/28/2023,memaksa sih ganjar korupsi korupsi fe diam orang tukang mengeyel,negatif,Hujatan
6/28/2023,salah anies menteri korupsi rezim salah anies,negatif,Hujatan
6/28/2023,indikasi korupsi besaran,negatif,Hujatan
6/28/2023,korupsi cerai korupsi cerai korupsi cerai diurus ibuku,negatif,Pendidikan
6/28/2023,berpikir positif ya he mantan napi era jokowi korupsi terbongkar peduli tubuh komisi pemberantasan korupsi rakyat perubahan indonesia hancur perubahannya tangan calon presiden keturunan yaman,negatif,kesehatan
6/28/2023,dipikir pikir malas tukar kepala babi celeng wkwk ada korupsi namanya pintar,negatif,Hujatan
6/28/2023,buka terang benderang jhonny plate rakyat muak korupsi pejabat negeri kawal sepe i sambo,negatif,Ekonomi
6/28/2023,kak tolong korupsi umur kyu sepuluh wkkwkwkwk salah lihat hlo,negatif,Hujatan
6/28/2023,rancangan undang undang perampasan aset digadang gadang titik terang agenda pemberantasan korupsi indonesia perjalanan pasal pasal krusial termuat rancangan undang undang ulasannya ruuperampasanaset,negatif,kesehatan
6/28/2023,korupsi merasionalkan lae ada dna operasional 1 sehari logis,negatif,Ekonomi
6/28/2023,he mantan napi anis berantas korupsi bts 8t korup ai nasional demokrat pendukung anis pas ada ketangkap ada menyewa jet pribadi ada hubungannya ya 8t jet pribadi,negatif,Ekonomi
6/28/2023,tulisan denny indrayana membuktikan serangan warganet menguak mafia sambo menguak korupsi pencucian uang,negatif,Ekonomi
6/28/2023,dana haji rawan 2012 kementerian agama korupsi dana haji wkwk,negatif,Hujatan
6/28/2023,berhentilah cawe cawe pemberantasan korupsi naif membersihkan muka jual sabun muka orang,negatif,Polisi
6/28/2023,mendinga dukung hati front pembela islam korupsi makar menyusahkan kelompok manapun kecuali kelompok penyuka maksiat korupsi nyaman mendukung calon lari provinsi rakyat dibiarkan miskin,negatif,Hujatan
6/28/2023,cek fakta komisi pemberantasan korupsi temukan bukti anies baswedan korupsi formula e beredar konten video menyebut komisi pemberantasan korupsi komisi pemberantasan korupsi temukan bukti korupsi anies baswedan terkait perhelatan formula news aniesbaswedankorupsi aniesbaswedanformulae,negatif,Polisi
6/28/2023,fakta bohong rezim sebutkan korupsi sebutkan hutang hutang sebutkan seniman sampean,negatif,Hujatan
6/28/2023,bedanya haram makan babi haram makan uang hasil korupsi makan babi haram,negatif,Hujatan
6/28/2023,setuju komisi pemberantasan korupsi amburadul komisi pemberantasan korupsi nya korupsi,negatif,Polisi
6/28/2023,pajak terjun bebas korupsi meningkat daya beli masyarakat berkurang pengangguran hutang ekonomi 5 judulnya ekonom nih,negatif,Sosial
6/28/2023,bera i ai maruk korupsi penghisap darah rakyat berencana jegal anies takut ya anies calon banteng prestasi modal pencitraan,negatif,Ekonomi
6/28/2023,uang hasil korupsi,negatif,Hujatan
6/28/2023,besok besok mending korupsi,negatif,Hujatan
6/28/2023,rekening perusahaan suami puan dibekukan terkait korupsi bts kominfo,negatif,Hujatan
6/28/2023,bang yudi gabung satuan tugas korupsi kepolisian republik indonesia langsung sidik bang kupas tuntas ngeri komisi pemberantasan korupsi zaman now,negatif,Polisi
6/28/2023,lapisan pengurus negeri wakanda malu terang terangan korupsi,negatif,Pendidikan
6/28/2023,o novel bersih korupsi e kakak tanda penduduk anti ganjar angkat jatuhkan elektabilitas,negatif,Hujatan
6/28/2023,terkadang info masyarakat seringkali disalah bahan utl tawar menawar penyitaan kerugian dialami masyarakat malas melaporkan hasil korupsi ada gunanya,negatif,kesehatan
6/28/2023,bahas presiden bera i bahas korupsi nih berbicara orang kategori 15 orang bijak indonesia,negatif,Ekonomi
6/28/2023,bangun patung korupsi sapi,negatif,Hujatan
6/28/2023,mentor inspektorat jawa ganjar penguatan materi anti korupsi ganjaruntukrakyatrikuat ganjaruntukrakyatrikuat,negatif,teknologi
6/28/2023,rekening perusahaan happy hapsoro suami puan maharani dibekukan terkait korupsi bts bakti kominfo,negatif,Hujatan
6/28/2023,ganjar dorong inspektorat menumbuhkan budaya malu tindakan pidana korupsi ganjaruntukrakyatrikuat ganjaruntukrakyatrikuat,negatif,teknologi
6/28/2023,konsisten perangi korupsi seni,negatif,Ekonomi
6/28/2023,meributkan dugaan korupsi proyek ancol surat pemberitahuan tahunan nya sih botak komisaris katajya mangkrak boy,negatif,kesehatan
6/28/2023,moeldoko cuci uang hasil korupsi al zaytun masuk akal,negatif,Hujatan
6/28/2023,komisi pemberantasan korupsi komisi pengembangbiakan korupsi,negatif,Polisi
6/28/2023,malu sih cawe cawe berantas korupsi pungutan liar ngemplang duit dinas diproses hukum pernyataan p ghufron insan,negatif,Ekonomi
6/28/2023,makanan salah oknum korupsi salah,negatif,kesehatan
6/28/2023,populer populer kadernya menteri terjerat korupsi populer korupsi bangga bubar nih ai nasional demokrat kadernya ada terjerat korupsi iseng,negatif,Ekonomi
6/28/2023,skenarionya komisi pemberantasan korupsi dilemahkan sibuk kericuhan internal fokus mengawal praktik korupsi ugal ugalan pemilihan 2024 mesin uang ai pe ahanan plat merah swasta bebas bermain uang politic,negatif,kesehatan
6/28/2023,analisa anis ri 1 pancasila bineka tunggal ika suram tingkat korupsi melonjak play station ri 1 tingkat korupsi melambung drastis kisah nyata ganjar anti kaum intoleran anti korupsi,negatif,Ekonomi
6/28/2023,tua korupsi dana kurban sih,negatif,Hujatan
6/28/2023,hasil tes wawasan kebangsaan ya korupsi,negatif,Hujatan
6/28/2023,hasil iya wawasan kebangsann komisi pemberantasan korupsi oknum terjaring korupsi meniru pimpinanya tersandung anak buah ikutan viral bilang bersih bersih haha,negatif,kesehatan
6/28/2023,tidur nyenyak kah dsebut penerima aliran korupsi bts,negatif,Hujatan
6/28/2023,merujuk data komisi pemberantasan korupsi 2004 2022 ada 1 310 tindak pidana korupsi politisi dinasti,negatif,Polisi
6/28/2023,novel baswedan gerombolan takut tersangkakan orang ada kaitan sedikitpun korupsi e kakak tanda penduduk pernyataannya drun,negatif,Hujatan
6/28/2023,a inya negara daerah kekuasaannya dipegang sepohon keluarga cenderung tingkat korupsi parah politisi dinasti acap mendukung menghabiskan anggaran proyek infrastruktur fisik mudah dikorupsi,negatif,infrastruktur
6/28/2023,sbgmn tulisan ashikur rahman essays on politik dynasties evidence from empirical investigations dinasti politik korelasi tingkat korupsi penelitian lakukan 100 negara,negatif,Pendidikan
6/28/2023,momentum pilihan legislatif dimanfaatkan menenggelamkan ai mendukung pemberantasan korupsi ai mendukung pembahasan pengesahan rancangan undang undang perampasan aset koruptor,negatif,Polisi
6/28/2023,pengakuan bambang pacul sahkanruuperampasanaset koruptor mandeg mengakui kader ai demokrasi indonesia perjuangan bicara perintah jokowi dikesampingkan harap kedepannya indonesia hancur perang korupsi,negatif,Ekonomi
6/28/2023,berguru mantan2 pesohor slogannya korupsi jeng,negatif,Pendidikan
6/28/2023,info grafis babak dugaan korupsi johnny plate,negatif,Hujatan
6/28/2023,alah apesnya korupsi internal,negatif,Hujatan
6/28/2023,kader tersangkut korupsi dipecat ya,negatif,Hujatan
6/28/2023,foto dikorupsi belajar gambar ai mudah korupsi,negatif,Pendidikan
6/28/2023,korupsi proyek bts 4g rupiah 8 triliun johnny plate hadapi sidang perdana,negatif,infrastruktur
6/28/2023,tuntaskan sidang korupsi gubernur non aktif le bongkar kemana aliran dana kesejahteraan rakyat papua bongkar sumberdanatpnpbopm,negatif,kesehatan
6/28/2023,susah percaya komisi pemberantasan korupsi korupsi ribuan kilometer jauhnya diurus korupsi daerah khusus kota mata tersentuh,negatif,Polisi
6/28/2023,korupsi diberantas tempatkan koruptor kursi elite indonesia tinggal puing nya,negatif,Ekonomi
6/28/2023,cluenya korupsi tuhan maha,negatif,Hujatan
6/28/2023,forum paksi upaya pemerintah babel berantas korupsi cegah korupsi bangkabelitung anti korupsi,negatif,Ekonomi
6/28/2023,korupsi no no no,negatif,Hujatan
6/28/2023,bahas korupsi bilang indon suka ngehalu,negatif,Hujatan
6/28/2023,berbicara musibah korupsi pantasnya bencana sejenisnya maksud nya kebenaran,negatif,Hujatan
6/28/2023,majalah tempo uang korupsi bts mengalir orang kepercayaan prabowo sugiono rp70 miliar,negatif,Hujatan
6/28/2023,kalimat menggeneralisir tum menentang tindakan korup adab anggap terpikir ada orang menjunjung adab benci perilaku korupsi,negatif,Ekonomi
6/28/2023,anies sepe i j plate ketangkap komisi pemberantasan korupsi korupsi bts,negatif,Polisi
6/28/2023,sadis orang orang korupsi uang negara foto sunat dasar orang licik,negatif,Hujatan
6/28/2023,negara kesatuan republik indonesia negara hukum komisi pemberantasan korupsi nangkap dimanapun terbukti memiliki alat bukti kuat tindak pidana korupsi komisi pemberantasan korupsi alat politik kekuasaan kerja sesuai pesanan penguasa komisi pemberantasan korupsi profesional rakyat percaya komisi pemberantasan korupsi 100,negatif,kesehatan
6/28/2023,sp kader ada korupsi bubarkan ai jgp te angkap korupsi sp jhonny kader jgp iya,negatif,Hujatan
6/28/2023,kementerian agama namanya sepe i kementerian anti korupsi parah sejarah membuktikan,negatif,Hujatan
6/28/2023,indonesia hebat budaya korupsi,negatif,Hujatan
6/28/2023,bskingnya sih kumis melempem korupsi ratusan teiliun dab emas batangan,negatif,Hujatan
6/28/2023,fitnah ya ai demokrasi indonesia perjuangan ai terbesar juara pemilihan juara korupsi,negatif,Hujatan
6/28/2023,pajang foto keringat dingin ketakutan ya wkwk,netral,NaN
6/28/2023,nya blusuk harga daging ayam terkendali dolar korupsi era mukidi triliunan apanya hebat,negatif,kesehatan
6/28/2023,mandalika rugi beda cerita korupsi,negatif,Ekonomi
6/28/2023,periode pe 2 menteri semoga taubat cari menterinya rakyat kesempatan ke2 eh ndlodor 3 menteri korupsi pioner pemberantasan korupsi mecatin orang suap tahanan plecehan tilep uang,negatif,kesehatan
6/28/2023,novel baswedan dilanjutkan menurutnya bukti bukti ada bukti bera i ada bukti terkait korupsi e kakak tanda penduduk ganjar pranowo,negatif,Ekonomi
6/28/2023,korupsi uang haji semoga allah laknat dunia akhirat amin,negatif,Hujatan
6/28/2023,ntarr lengser ada berita mantan ketua komisi pemberantasan korupsi tersangka tindak pidana korupsi menjabat orderan,negatif,Polisi
6/28/2023,silakan korupsi komisi pemberantasan korupsi bereskan tah,negatif,Polisi
6/28/2023,ya iya takut korupsi kejahatannya terbongkar,negatif,Hujatan
6/28/2023,populernya johnny plate korupsi bangga ya populer 2 sekretariat jenderal nasional demokrat ditangkap korupsi,negatif,Ekonomi
6/28/2023,ganjar hadirkan e governance mencegah korupsi nepotisme jawa ganjaruntukrakyatrikuat ganjaruntukrakyatrikuat,negatif,kesehatan
6/28/2023,korupsi plts mamuju tersangka ditangkap polisi,negatif,Hujatan
6/28/2023,ada monolog propaganda kebencian ya acara jazz monolog korupsi bansos kejahatan keji paten ya bang,negatif,Hujatan
6/28/2023,komisi pemberantasan korupsi komisi pemberantasan korupsi sorotan komisi pemberantasan korupsi krisis kepemimpinan komisi pemberantasan korupsi menyelesaikan permasalahan membelit simak diskusinya satumejatheforum live streaming,negatif,kesehatan
6/28/2023,kasihan makamin korupsi kena azab nya,negatif,Hujatan
6/28/2023,setuju membangun transpo asi publik alasan pembenaran perangkap utang bunga mencekik dugaan korupsi ada dalamnya bengkaknya main main biaya pembengkakan dipakai kebutuhan prioritas,negatif,Ekonomi
6/28/2023,pejabat akar rumput suka pungutan liar budaya nya ya masuk dewan perwakilan rakyat tolong daftarkan korupsi pungutan liar budaya indonesia ya,negatif,Hujatan
6/28/2023,korupsi alirkan front perusak islam,negatif,Hujatan
6/28/2023,matinya menyusahkan hidup menyusahkan gara gara korupsi,negatif,Hujatan
6/28/2023,komisi pemberantasan korupsi ada pegawai bidang administrasi diduga memotong anggaran perjalanan dinas pegawai komisi pemberantasan korupsi tindakan merugikan negara rupiah 550 juta videoberita ada kompas kompas58,negatif,kesehatan
6/28/2023,semoga jabatannya korupsi sapi,negatif,Hujatan
6/28/2023,coba sebutkan kerusakannya budaya ada budaya korupsi hebat budaya sex bebas digunung kemukus ada budaya pelihara tuyul babi ngepet ada ada hilang budaya kebencian lestarikan,negatif,Hujatan
6/28/2023,ada korupsi dibereskan,negatif,Hujatan
6/28/2023,bangunan usb sekolah menengah negeri 47 kota bekasi ta 2021 mangkrak dibayar 100 persen korupsi kotabekasi jawa barat,negatif,kesehatan
6/28/2023,wkwk pejabat pegawai negeri sipil iya ada pegawai negeri sipil korupsi iya ada pegawai negeri sipil makan gaji buta kerja kerja kesal uang negara habis dimakan koruptor trikiunan,negatif,kesehatan
6/28/2023,hafal alquran 30juz korupsi ya jalan,negatif,infrastruktur
6/28/2023,masuk korupsi ada faktor merugikan negara menguntungkan salah isinya,negatif,Ekonomi
6/28/2023,komisi pemberantasan korupsi korupsi nih sirkus cawe cawe,negatif,Polisi
6/28/2023,foto anggaran rakyat miskin crop mengakui ai bersih korupsi,negatif,Hujatan
6/28/2023,terbaik korupsi zaman pasca reformasi ya,negatif,Hujatan
6/28/2023,ada kadrunista cebong mu ada sebar isu terlibat korupsi e kakak tanda penduduk kasih unjuk video iya guys,negatif,Hujatan
6/28/2023,sahkan undang undang perampasan aset koruptor miskinkan koruptor bersuara bernyali bilang anti korupsi memperjuangkan undang undang perampasan aset koruptor ya,negatif,Ekonomi
6/28/2023,semoga rupamu korupsi ya,negatif,Hujatan
6/28/2023,lembaga pembarantasan korupsi sigap pandang bulu salut lembaga anti korupsi negeri wakanda,negatif,Hujatan
6/28/2023,mar3ai solakgpt airdrop,netral,NaN
6/28/2023,wakil presiden ri buka suara reshuffle kabinet parboaboa johnnygplate korupsi nasional wakil presiden reshuffle menteri komunikasi informasi,negatif,Hujatan
6/28/2023,nyali melawan korupsi kolusi nepotisme diinstal biar membara jiwa generasi bangsa diakui perjuangan melawan kkn kemana,negatif,Ekonomi
6/28/2023,korupsi no narkoba no no whatsapp nya dik,negatif,Hujatan
6/28/2023,argentina brazil kudeta korupsi kemiskinan hiperinflasi juara pildun mencetak pemain berkualitas berlaga liga2 eropa,negatif,kesehatan
6/28/2023,re wasting your time there sih a line never attempt to teach a pig to sing denny manusia kangen eksis indonesia takut pulang ancaman hukuman korupsi koar koar coward,negatif,Hujatan
6/28/2023,1 2 4 ky nya hindari ky nya nya miskin jujur korupsi,negatif,Hujatan
